,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,baro_pressure,baro_temperature,gps_lat,gps_lon,gps_alt,gps_vel_n_m_s,gps_vel_e_m_s,gps_vel_d_m_s,mag_x,mag_y,mag_z,nav_cmd
220,0.11611383,0.0015978967,0.07137272,-0.49320555,-0.02873042,-9.595961,950.2896,11.505829,473978684,85537144,538396,3.33,14.07,0.0,0.07698303,-0.20586513,0.42794046,16.0
221,0.18748654,0.020240024,0.10546118,-0.46447513,0.21308395,-9.758766,950.2896,11.505829,473979020,85539395,538416,2.37,14.219999,-0.08,0.05517319,-0.12809996,0.46646404,
222,0.0479369,0.05912218,0.17736652,-0.45010993,-0.016759412,-10.06283,950.2727,11.505341,473979121,85540932,538467,0.26,14.42,0.0,0.015458372,-0.07114161,0.47555554,
223,-0.051665325,0.053263225,0.17257284,-0.49559975,-0.1604115,-9.976639,950.2792,11.505585,473978943,85543209,538442,-3.51,14.009999,0.049999997,-0.025291495,-0.07248918,0.47236887,
224,-0.087884314,0.035153728,0.13369069,-0.59855044,-0.18674773,-9.945514,950.2792,11.505585,473978609,85544678,538380,-5.6,13.38,0.089999996,-0.060849726,-0.103180945,0.46681634,
225,-0.08948222,0.013315806,0.080960095,-0.49799395,-0.24420857,-9.811439,950.2883,11.506165,473977895,85546730,538343,-7.3999996,12.469999,0.02,-0.08566597,-0.1406871,0.44913772,
226,-0.05273059,0.0005326322,0.027164243,-0.6464345,-0.11971009,-9.579201,950.293,11.506134,473977335,85548042,538346,-7.96,12.09,-0.02,-0.10164885,-0.1641088,0.44462222,
227,-0.025566347,-0.0026631611,0.00958738,-0.50038815,-0.11971009,-9.662998,950.293,11.506134,473976459,85549949,538349,-8.179999,11.91,0.03,-0.09476505,-0.17827994,0.43743473,
228,-0.01438107,-0.004261058,-0.0058589545,-0.49559975,-0.11971009,-9.629479,950.28503,11.506409,473975864,85551225,538327,-8.179999,11.92,0.04,-0.09418783,-0.18880348,0.43388405,
229,0.002130529,0.0,-0.007456851,-0.6703765,-0.06703765,-9.7084875,950.28546,11.506714,473974985,85553133,538266,-8.08,12.03,0.06,-0.095528014,-0.1880271,0.42895877,
230,0.004261058,0.0005326322,-0.0015978967,-0.5363012,0.007182605,-9.655815,950.28546,11.506714,473974401,85554421,538239,-8.0199995,12.04,0.0,-0.09166161,-0.18464611,0.4415474,
231,0.0005326322,0.011185277,0.0031957934,-0.5626374,-0.04309563,-9.816227,950.31683,11.507172,473973538,85556344,538182,-8.0,12.11,0.0,-0.09103095,-0.18706715,0.4392672,
232,0.08681905,-0.0015978967,0.07243799,-0.5674258,0.01436521,-9.64145,950.3087,11.507385,473972959,85557639,538176,-7.96,12.07,0.02,-0.09266007,-0.17818066,0.4340876,16.0
233,0.12942964,0.008522116,0.080960095,-0.5482722,0.14844051,-9.856929,950.31067,11.507538,473972080,85559548,538132,-8.559999,11.679999,-0.01,-0.09956447,-0.11386562,0.45848054,
234,0.033023197,0.027164243,0.120907515,-0.533907,0.01436521,-9.856929,950.31195,11.50769,473971422,85560755,538129,-9.65,10.78,0.07,-0.12970056,-0.06044415,0.45173585,
235,-0.039947417,0.028229509,0.12942964,-0.5793968,-0.033518825,-9.902418,950.3441,11.5078125,473970281,85562330,538091,-11.4,8.929999,0.049999997,-0.14655542,-0.045548808,0.45371065,
236,-0.061252706,0.00958738,0.08681905,-0.533907,-0.18914193,-9.710882,950.3441,11.5078125,473969421,85563221,538059,-12.25,7.75,0.01,-0.15818125,-0.05405677,0.45047808,
237,-0.053795855,0.0058589545,0.056991648,-0.641646,-0.12449849,-9.847352,950.3562,11.508362,473968054,85564355,538018,-12.95,6.58,0.01,-0.16364534,-0.06988584,0.44580775,
238,-0.040480047,0.013848438,0.025033714,-0.6344634,-0.06943185,-9.77792,950.32886,11.508514,473967106,85565036,537986,-13.16,6.18,0.01,-0.1659791,-0.0824338,0.44142222,
239,-0.01438107,-0.009054748,0.006924219,-0.7086837,-0.059855044,-9.629479,950.31726,11.508667,473965681,85565999,537965,-13.21,5.96,0.049999997,-0.17107779,-0.097124286,0.43648517,
240,-0.82611257,0.056991648,-0.23861924,-1.2904748,-0.9816227,-11.145009,950.3151,11.5086975,473964723,85566636,537938,-13.15,6.0299997,0.04,-0.14435835,-0.27268964,0.37336192,16.0
241,-0.21678132,0.4511395,-0.36325517,-0.51475334,-0.4333505,-13.496115,950.3439,11.509338,473963491,85567933,537928,-8.53,11.309999,0.32999998,-0.059754763,-0.43827012,0.18100533,
242,-0.098004326,0.6295713,-0.4809669,-0.830788,-0.17717093,-15.437813,950.3439,11.509338,473963127,85569348,537527,-1.05,14.429999,0.64,0.08715023,-0.46380693,0.11105594,
243,-0.0026631611,0.63702816,-0.46179214,-0.8595184,-0.0047884034,-15.71554,950.48553,11.516937,473963748,85571404,536775,11.759999,9.099999,0.48999998,0.20349279,-0.38888627,0.18281072,
244,0.28229508,0.386691,-0.32437304,-0.58897364,0.5243302,-13.340492,950.52795,11.519318,473964756,85571921,536425,15.009999,0.5,0.31,0.20989019,-0.26806518,0.33620143,
245,0.5278385,0.0644485,-0.22264028,-0.7781156,0.7517793,-11.159374,950.52795,11.519318,473966286,85571201,536317,12.7699995,-7.93,-0.31,0.17794864,-0.03682465,0.4461438,
246,0.28229508,-0.0479369,0.023435818,-0.24420857,0.48123455,-9.40203,950.4006,11.513031,473967157,85570274,536888,11.559999,-8.82,-1.01,0.17791052,0.15307377,0.42314416,
247,0.070307456,0.0037284256,0.1470065,-0.24899697,0.15083471,-9.473856,950.3263,11.508789,473968433,85568991,537871,12.37,-7.02,-0.39,0.21281455,0.20045696,0.3844647,
248,-0.05539375,0.03781689,0.14274544,-0.40462008,-0.1604115,-9.92636,950.3263,11.508789,473969367,85568336,538029,13.309999,-5.22,-0.06,0.22195424,0.17195153,0.39024907,
249,-0.08522116,0.025566347,0.10013486,-0.5386954,-0.18674773,-10.0269165,950.32904,11.50827,473970860,85567713,538016,14.2,-2.71,-0.02,0.23262914,0.104222946,0.40564722,
250,-0.06870956,0.00479369,0.05486112,-0.59136784,-0.09816227,-9.7803135,950.3338,11.507874,473971897,85567480,538047,14.349999,-1.68,-0.08,0.23157676,0.059001684,0.4165065,
251,-0.03568636,0.0005326322,0.023435818,-0.5363012,-0.045489833,-9.524135,950.29156,11.507446,473973448,85567275,538133,14.38,-1.01,-0.02,0.23913574,0.03345237,0.4165173,
252,-0.021837922,-0.0058589545,0.0010652645,-0.5674258,-0.050278235,-9.689334,950.3111,11.507263,473974492,85567173,538172,14.41,-0.9,-0.04,0.23758654,0.024910064,0.41747254,
253,0.0026631611,-0.0037284256,-0.007989483,-0.47644615,0.023942016,-9.739613,950.3103,11.507172,473976046,85567024,538177,14.4,-1.01,0.0,0.23437053,0.01583235,0.42288572,
254,0.007456851,0.007456851,-0.006924219,-0.6991069,-0.016759412,-9.785102,950.3103,11.507172,473977092,85566914,538196,14.42,-1.0799999,0.01,0.2362688,0.01382742,0.41655034,
255,0.0010652645,-0.0037284256,-0.0063915867,-0.5674258,0.1412579,-9.691729,950.29425,11.506775,473978647,85566736,538246,14.41,-1.16,-0.02,0.24017036,0.01939862,0.41352192,
256,0.0031957934,-0.0058589545,-0.0005326322,-0.5315128,0.0047884034,-9.581595,950.3107,11.506622,473979693,85566609,538256,14.42,-1.1899999,-0.03,0.23576042,0.020131228,0.41577402,
257,0.002130529,-0.00479369,0.0005326322,-0.533907,-0.05746084,-9.543288,950.2763,11.506439,473981247,85566423,538292,14.38,-1.16,0.0,0.22626223,0.024442745,0.41418064,
258,0.0026631611,0.0005326322,0.006924219,-0.51235914,-0.05267244,-9.67018,950.2939,11.506592,473982290,85566300,538289,14.42,-1.13,0.02,0.23251088,0.0215328,0.41664594,
259,0.0037284256,0.0031957934,0.0015978967,-0.62249243,-0.02873042,-9.7563715,950.30206,11.506805,473983846,85566123,538251,14.44,-1.1,0.03,0.23349704,0.019757668,0.41376194,
260,-0.0005326322,-0.006924219,0.004261058,-0.581791,-0.031124622,-9.624691,950.3008,11.506897,473984893,85566006,538237,14.41,-1.09,-0.03,0.23553129,0.019679239,0.42330077,
261,0.0,-0.0026631611,0.0,-0.5674258,-0.047884032,-9.706094,950.3097,11.507172,473986448,85565833,538189,14.42,-1.0799999,0.02,0.23600891,0.017015798,0.418202,
262,0.008522116,0.0010652645,0.0053263223,-0.5482722,-0.011971008,-9.727641,950.32965,11.507568,473987492,85565714,538153,14.389999,-1.12,0.04,0.2311288,0.015615666,0.41820252,
263,-0.004261058,0.0015978967,0.004261058,-0.58897364,-0.02873042,-9.727641,950.3026,11.507935,473989049,85565536,538082,14.44,-1.13,0.06,0.2328128,0.024839206,0.4198033,
264,-0.0058589545,-0.002130529,0.0,-0.5530606,-0.01436521,-9.775525,950.3241,11.50827,473990096,85565416,538038,14.42,-1.12,0.04,0.24139716,0.019408477,0.41582116,
265,0.7749799,0.0015978967,0.45540056,-1.2425907,0.7422025,-10.517728,950.3198,11.508606,473991652,85565239,537969,14.45,-1.0799999,0.06,0.24213272,0.06094879,0.41473475,16.0
266,0.2545982,0.30200246,0.376571,-0.45250413,0.5434838,-12.196063,950.3162,11.507782,473992682,85565252,538062,13.87,2.1399999,-0.19999999,0.24679106,0.19865325,0.3633902,
267,0.00479369,0.38615838,0.4048005,-0.545878,0.011971008,-12.856863,950.3562,11.509766,473994005,85566284,537883,9.599999,10.69,0.47,0.16445324,0.15402672,0.41593194,
268,-0.16245283,0.28708878,0.33502567,-0.7685388,-0.33279404,-12.25113,950.4265,11.513153,473994497,85567644,537459,3.86,14.139999,0.55,0.06243147,0.076279856,0.47474578,
269,-0.2609898,0.10439592,0.21944448,-0.6584055,-0.5554548,-10.884041,950.4265,11.513153,473994484,85569979,537097,-3.37,14.46,0.02,-0.031211458,-0.043234266,0.48271647,
270,-0.1949434,0.0,0.09853696,-0.5410896,-0.45250413,-9.648633,950.39996,11.512268,473994148,85571478,537266,-5.5299997,13.599999,-0.34,-0.060482074,-0.14809267,0.4542601,
271,-0.0974717,-0.02130529,0.0005326322,-0.40940848,-0.12210429,-9.49301,950.35565,11.510254,473993498,85573593,537665,-6.18,13.099999,-0.28,-0.06463867,-0.19948627,0.42608804,
272,-0.020772656,-0.0005326322,-0.027164243,-0.50278234,-0.04309563,-9.799467,950.35565,11.510254,473993059,85575004,537801,-5.89,13.25,-0.08,-0.064850226,-0.22928792,0.416798,
273,0.015446335,-0.002130529,-0.0314253,-0.545878,-0.04309563,-9.78989,950.334,11.509491,473992461,85577140,537830,-5.18,13.53,0.02,-0.051613543,-0.22493541,0.4193511,
274,0.018642128,-0.00479369,-0.027164243,-0.5746084,-0.011971008,-9.871294,950.34753,11.509491,473992100,85578603,537833,-4.7999997,13.71,0.01,-0.040002268,-0.22344553,0.41879076,
275,0.018109497,-0.0010652645,-0.004261058,-0.51954174,-0.088585466,-9.792285,950.34753,11.509491,473991601,85580797,537816,-4.5099998,13.84,0.0,-0.03430568,-0.21625377,0.42626286,
276,0.007989483,-0.00958738,-0.004261058,-0.5770026,-0.059855044,-9.67018,950.33716,11.5095825,473991277,85582279,537819,-4.39,13.83,0.0,-0.036042575,-0.21259014,0.4305848,
277,0.0031957934,-0.0026631611,0.0063915867,-0.58897364,0.01436521,-9.825804,950.3427,11.509705,473990799,85584485,537805,-4.43,13.849999,0.01,-0.038939685,-0.20904055,0.43291208,
278,0.00479369,-0.0015978967,-0.0005326322,-0.60573304,-0.1412579,-9.698911,950.3427,11.509705,473990475,85585969,537777,-4.45,13.83,-0.03,-0.034503035,-0.21133411,0.43601364,
279,0.004261058,0.0031957934,-0.0010652645,-0.5650316,0.055066638,-9.722853,950.3443,11.509918,473989991,85588169,537783,-4.49,13.78,0.04,-0.03589485,-0.21315,0.42753598,
280,-0.1304949,0.004261058,-0.03781689,-0.56982,-0.29927522,-9.950302,950.3642,11.510193,473989666,85589648,537735,-4.35,13.849999,0.04,-0.022583546,-0.24952158,0.406297,16.0
281,-0.0628506,0.024501082,-0.103863284,-0.5770026,-0.15322891,-9.969456,950.3642,11.510193,473989271,85591885,537702,-2.71,14.259999,0.03,-0.004297802,-0.29872695,0.3756568,
282,0.025566347,0.025033714,-0.11132014,-0.5530606,-0.01436521,-10.089166,950.3806,11.510834,473989133,85593428,537655,-1.06,14.5199995,0.049999997,0.020710373,-0.30336845,0.37406573,
283,0.06711166,0.015978966,-0.0958738,-0.61770403,0.074220255,-9.92636,950.36176,11.511047,473989144,85595749,537591,1.16,14.53,0.08,0.036270823,-0.27817202,0.39254272,
284,0.048469532,0.0031957934,-0.051132694,-0.5770026,0.08619126,-9.945514,950.36176,11.511047,473989268,85597301,537594,2.1699998,14.42,0.01,0.06082756,-0.24635488,0.40860152,
285,0.04261058,-0.0010652645,-0.03089267,-0.47644615,0.0023942017,-9.809045,950.36755,11.510681,473989553,85599582,537640,2.97,14.25,0.0,0.06998696,-0.22997303,0.4182601,
286,0.015978966,-0.007989483,-0.00479369,-0.5793968,-0.011971008,-9.775525,950.36,11.510345,473989778,85601106,537663,3.1499999,14.19,-0.07,0.073446244,-0.21503466,0.41971624,
287,0.002130529,0.002130529,0.0031957934,-0.59615624,0.011971008,-9.816227,950.36,11.510345,473990123,85603365,537739,3.22,14.179999,-0.049999997,0.072936095,-0.2058313,0.4261015,
288,0.0,0.0,0.007456851,-0.6440403,-0.11492168,-9.742006,950.36676,11.509827,473990355,85604884,537774,3.1599998,14.19,-0.06,0.07782927,-0.20724645,0.42384896,
289,0.008522116,0.002130529,0.0,-0.5793968,-0.033518825,-9.730036,950.3332,11.509552,473990694,85607145,537813,3.09,14.21,-0.03,0.073528685,-0.21322235,0.42184666,
290,-0.16298546,0.0037284256,-0.053263225,-0.5482722,-0.29209262,-9.797073,950.3332,11.509552,473990919,85608665,537857,3.24,14.13,-0.08,0.07984403,-0.24846119,0.40082058,16.0
291,-0.070307456,0.036218993,-0.128897,-0.5770026,-0.22026655,-9.983821,950.33484,11.508972,473991352,85610882,537913,5.06,13.59,-0.02,0.10250935,-0.29164416,0.36347196,
292,0.020240024,0.04261058,-0.13315806,-0.59855044,-0.031124622,-10.156203,950.34296,11.509155,473991788,85612295,537893,6.94,12.759999,0.02,0.13607174,-0.283641,0.35741082,
293,0.07084008,0.02396845,-0.113983296,-0.581791,0.15083471,-9.892841,950.3324,11.509277,473992669,85614209,537871,9.24,11.24,0.04,0.15933028,-0.24164018,0.37685472,
294,0.06870956,0.006924219,-0.068176925,-0.5386954,0.08619126,-9.85214,950.3495,11.509094,473993377,85615364,537875,10.179999,10.37,-0.07,0.17304605,-0.19502291,0.40362024,
295,0.05006743,-0.0031957934,-0.042077947,-0.48602295,0.0023942017,-9.775525,950.3425,11.508514,473994520,85616948,537962,10.87,9.61,-0.099999994,0.1853543,-0.16234055,0.421194,
296,0.027164243,-0.0058589545,-0.010120012,-0.47884035,-0.016759412,-9.720459,950.3425,11.508514,473995313,85617966,538025,11.01,9.4,-0.06,0.18590721,-0.1394695,0.42502576,
297,0.007989483,0.0005326322,-0.004261058,-0.5650316,-0.016759412,-9.78989,950.3187,11.507782,473996503,85619463,538088,11.04,9.38,-0.07,0.19458346,-0.13986258,0.42163816,
298,-0.58962387,0.060720075,-0.20985709,-0.78529817,-1.0414777,-10.915166,950.30676,11.507294,473997301,85620471,538122,11.0199995,9.29,-0.089999996,0.21951212,-0.24430673,0.35962206,16.0
299,-0.12623383,0.2743056,-0.36432046,-0.5386954,-0.2705448,-11.815386,950.3003,11.507568,473998618,85621594,538170,13.679999,3.9099998,0.26999998,0.23947664,-0.2752652,0.3156188,
300,0.07243799,0.28708878,-0.34674358,-0.6584055,0.088585466,-12.107478,950.3681,11.5104065,473999652,85621705,537876,14.42,-1.92,0.45,0.22069064,-0.19987068,0.3782555,
301,0.21252026,0.16937704,-0.2593919,-0.7086837,0.4429273,-11.305421,950.3888,11.512634,474001085,85620764,537387,11.599999,-9.21,0.22999999,0.17787069,-0.072286196,0.4448983,
302,0.21198763,0.037284255,-0.16085494,-0.48362875,0.46447513,-10.307038,950.3888,11.512634,474001835,85619633,537358,9.179999,-11.58,-0.16,0.1339044,0.06010563,0.4621137,
303,0.13688648,-0.0010652645,-0.06498113,-0.50278234,0.22026655,-9.703699,950.3602,11.509644,474002703,85617686,537743,7.2799997,-12.55,-0.39,0.12613605,0.15239255,0.44657078,
304,0.051132694,-0.015446335,0.00479369,-0.49799395,0.031124622,-9.581595,950.3262,11.507965,474003221,85616337,538001,7.0699997,-12.599999,-0.22999999,0.12065383,0.19346015,0.4203804,
305,-0.0026631611,0.0005326322,0.017576864,-0.45729253,0.05267244,-9.718064,950.30255,11.507446,474003993,85614340,538136,7.31,-12.46,-0.03,0.12722932,0.20827755,0.42282757,
306,-0.010120012,0.0053263223,0.0127831735,-0.5602432,-0.090979666,-9.892841,950.30304,11.507202,474004533,85613010,538163,7.54,-12.33,-0.01,0.1326548,0.20277862,0.42210007,
307,-0.017044231,-0.0005326322,0.012250541,-0.5386954,-0.11731588,-9.653421,950.30414,11.506805,474005363,85611057,538241,7.7799997,-12.17,-0.04,0.1336776,0.19268782,0.42254218,
308,-0.00479369,0.0053263223,0.008522116,-0.5363012,-0.02633622,-9.68694,950.30414,11.506805,474005930,85609754,538263,7.85,-12.139999,-0.02,0.13557126,0.18471205,0.4252198,
309,0.0015978967,0.0063915867,0.0058589545,-0.46447513,-0.06464344,-9.775525,950.3049,11.506592,474006778,85607822,538268,7.8399997,-12.15,-0.01,0.13762645,0.1832583,0.416086,
310,0.0015978967,0.002130529,-0.002130529,-0.62009823,-0.1436521,-9.734824,950.29694,11.506561,474007348,85606519,538275,7.85,-12.179999,0.01,0.1365204,0.18519194,0.4281283,
311,0.007989483,-0.00479369,0.0,-0.60573304,-0.01436521,-9.775525,950.29694,11.506561,474008194,85604583,538309,7.7999997,-12.15,-0.04,0.13737954,0.1822631,0.42642614,
312,-0.002130529,-0.0037284256,-0.0015978967,-0.60094464,-0.016759412,-9.737218,950.28534,11.506409,474008761,85603282,538323,7.8199997,-12.16,0.02,0.13082609,0.18602277,0.42394868,
313,0.04527374,-0.004261058,0.0010652645,-0.5267244,-0.062249243,-9.718064,950.28644,11.506348,474009606,85601345,538310,7.85,-12.139999,-0.02,0.12941681,0.18268996,0.41933626,16.0
314,0.49321744,0.19441076,0.38083205,-0.35194764,0.50517654,-11.437101,950.28644,11.506348,474010185,85600068,538377,8.61,-11.139999,-0.22999999,0.1980204,0.35629404,0.2658591,
315,0.14221281,0.50653327,0.4825648,-0.5267244,0.023942016,-13.924677,950.2897,11.505737,474011398,85598818,538456,13.7,-3.26,0.24,0.24850537,0.32252756,0.25593483,
316,-0.017576864,0.5203817,0.44208476,-0.6823475,-0.16759412,-14.089877,950.33826,11.508759,474012412,85598912,538140,13.42,5.0899997,0.47,0.21190467,0.22832271,0.3730167,
317,-0.2396845,0.31052458,0.3334278,-0.7445967,-0.6512229,-12.555194,950.33826,11.508759,474013494,85600517,537512,5.8199997,13.62,0.42,0.0975251,0.09655845,0.45768037,
318,-0.36911413,0.07137272,0.1949434,-0.61530983,-0.8810662,-10.7116585,950.3877,11.51236,474013720,85602066,537330,0.82,14.839999,-0.03,0.018381359,-0.06254548,0.4767417,
319,-0.22210763,-0.021837922,0.046339005,-0.39983168,-0.39983168,-9.476251,950.32855,11.509033,474013624,85604404,537786,-1.67,14.42,-0.59999996,-0.00377744,-0.20388834,0.4390856,
320,-0.07084008,-0.011717909,-0.06338324,-0.3184288,-0.17717093,-9.380483,950.32855,11.509033,474013513,85605940,538180,-1.2099999,14.29,-0.29999998,0.007153903,-0.2643119,0.40022948,
321,0.012250541,0.015446335,-0.07243799,-0.5267244,-0.047884032,-9.859323,950.27545,11.506256,474013464,85608230,538326,0.37,14.41,-0.01,0.035200518,-0.27818698,0.38704652,
322,0.05965481,-0.0010652645,-0.06657903,-0.5410896,0.038307227,-9.746795,950.2814,11.506378,474013533,85609773,538312,1.4699999,14.349999,-0.02,0.056785222,-0.25542483,0.40556327,
323,0.044208474,0.0010652645,-0.034088463,-0.5267244,0.0,-9.758766,950.2814,11.506378,474013752,85612055,538307,2.47,14.25,-0.089999996,0.059669472,-0.23629403,0.41265,
324,0.029827405,0.0,-0.011185277,-0.5602432,-0.011971008,-9.890448,950.30206,11.506073,474013945,85613579,538334,2.8,14.21,-0.03,0.06582807,-0.21932667,0.42653623,
325,0.015446335,-0.01438107,-0.0037284256,-0.49081135,-0.059855044,-9.651027,950.26886,11.505707,474014253,85615832,538405,2.8999999,14.11,-0.08,0.068768375,-0.2159133,0.42282775,
326,0.0010652645,0.0,0.0015978967,-0.49320555,-0.009576807,-9.744401,950.26886,11.505707,474014463,85617345,538392,2.87,14.13,0.01,0.07586937,-0.20571262,0.43106648,
327,-0.0026631611,-0.0015978967,-0.0005326322,-0.60094464,-0.031124622,-9.775525,950.28094,11.505981,474014768,85619604,538380,2.75,14.179999,0.0,0.06813462,-0.20902784,0.43218645,
328,-0.0015978967,0.004261058,0.0026631611,-0.5770026,-0.05746084,-9.816227,950.2813,11.506073,474014970,85621123,538364,2.78,14.179999,0.02,0.071373075,-0.21107835,0.421708,
329,0.0015978967,-0.0031957934,0.0010652645,-0.5386954,-0.02873042,-9.734824,950.2813,11.506073,474015270,85623387,538347,2.8,14.19,0.08,0.07413037,-0.21221708,0.42391956,
